claim_id_1,claim_id_2,similarity_score,duplicate_type,matching_fields,days_diff,amount_similarity,invoice_similarity,vehicle_similarity,claimant_similarity,fraud_1,fraud_2
CLM00225,CLM00294,0.3137,SIMILAR,"policy_id, claim_type",80,0.2843,0.0,0.0,0.2359,0,0
CLM00160,CLM00229,0.3136,SIMILAR,vehicle_id,75,0.593,0.0,1.0,0.2359,1,0
CLM00007,CLM00295,0.3134,SIMILAR,"invoice_id, city",114,0.7013,1.0,0.1,0.2513,0,1
CLM00166,CLM00249,0.3125,SIMILAR,vehicle_id,122,0.8822,0.0,1.0,0.2359,0,0
CLM00001,CLM00304,0.3124,SIMILAR,"claimant_id, city",133,0.3443,0.0,0.0,1.0,1,1
CLM00070,CLM00250,0.3124,SIMILAR,"invoice_id, close_date_30d",24,0.1363,1.0,0.0,0.2513,1,0
CLM00098,CLM00283,0.3124,SIMILAR,"claimant_id, city",164,0.3389,0.0,0.0,1.0,0,0
CLM00016,CLM00035,0.3118,SIMILAR,"vehicle_id, provider_id",62,0.5666,0.3,1.0,0.2359,0,0
CLM00024,CLM00169,0.3117,SIMILAR,policy_id,164,0.8389,0.0,0.0,0.2513,0,0
CLM00085,CLM00109,0.3113,SIMILAR,policy_id,111,0.8653,0.0,0.0,0.2359,1,0
CLM00177,CLM00218,0.3113,SIMILAR,vehicle_id,162,0.86,0.0,1.0,0.2359,0,0
CLM00131,CLM00226,0.3112,SIMILAR,invoice_id,47,0.7441,1.0,0.0,0.2359,0,0
CLM00014,CLM00020,0.3111,SIMILAR,"claimant_id, city",185,0.3307,0.0,0.0,1.0,0,0
CLM00032,CLM00201,0.311,SIMILAR,"claimant_id, city",48,0.0247,0.0,0.0,1.0,0,0
CLM00096,CLM00128,0.311,SIMILAR,"invoice_id, city",166,0.8625,1.0,0.0,0.2359,1,0
CLM00131,CLM00266,0.3106,SIMILAR,"claimant_id, city",90,0.0348,0.0,0.0,1.0,0,0
CLM00096,CLM00210,0.3105,SIMILAR,"policy_id, city",179,0.3264,0.0,0.0,0.2513,1,0
CLM00019,CLM00295,0.3105,SIMILAR,policy_id,78,0.8479,0.0,0.0,0.2359,1,1
CLM00171,CLM00268,0.3104,SIMILAR,"claimant_id, city",143,0.3327,0.0,0.0,1.0,0,0
CLM00153,CLM00173,0.3102,SIMILAR,"claimant_id, city",146,0.3116,0.0,0.0,1.0,0,0
CLM00199,CLM00240,0.3101,SIMILAR,"claimant_id, city",80,0.1798,0.0,0.1,1.0,0,0
CLM00126,CLM00161,0.3099,SIMILAR,"vehicle_id, claim_type",175,0.2672,0.0,1.0,0.2205,0,0
CLM00083,CLM00119,0.3099,SIMILAR,"vehicle_id, city",180,0.3211,0.0,1.0,0.2513,0,0
CLM00202,CLM00227,0.3099,SIMILAR,policy_id,41,0.3924,0.0,0.0,0.2205,0,0
CLM00104,CLM00161,0.3099,SIMILAR,policy_id,215,0.7269,0.0,0.1,0.2205,0,0
CLM00014,CLM00060,0.3097,SIMILAR,vehicle_id,63,0.5144,0.0,1.0,0.2513,0,1
CLM00063,CLM00268,0.3095,SIMILAR,vehicle_id,56,0.438,0.0,1.0,0.2359,0,0
CLM00205,CLM00286,0.3095,SIMILAR,policy_id,209,0.8116,0.0,0.0,0.2513,0,0
CLM00084,CLM00193,0.3095,SIMILAR,"invoice_id, city",79,0.8472,1.0,0.0,0.2359,0,1
CLM00076,CLM00114,0.3094,SIMILAR,policy_id,37,0.2718,0.0,0.0,0.2359,0,1
CLM00245,CLM00298,0.3094,SIMILAR,policy_id,136,0.7224,0.0,0.1,0.2205,1,0
CLM00011,CLM00040,0.3094,SIMILAR,"policy_id, provider_id",68,0.4232,0.3,0.1,0.2205,0,0
CLM00001,CLM00027,0.3093,SIMILAR,vehicle_id,192,0.8061,0.0,1.0,0.2513,1,0
CLM00150,CLM00210,0.3092,SIMILAR,"vehicle_id, provider_id",90,0.499,0.3,1.0,0.2513,0,0
CLM00180,CLM00299,0.309,SIMILAR,"claimant_id, city",74,0.3188,0.0,0.0,1.0,1,0
CLM00074,CLM00222,0.309,SIMILAR,"policy_id, claim_type",76,0.2423,0.0,0.0,0.2359,0,0
CLM00105,CLM00290,0.309,SIMILAR,"claimant_id, city",144,0.3091,0.0,0.0,1.0,1,1
CLM00037,CLM00281,0.3088,SIMILAR,vehicle_id,46,0.1909,0.0,1.0,0.2359,0,0
CLM00054,CLM00114,0.3085,SIMILAR,vehicle_id,64,0.5281,0.0,1.0,0.2359,1,1
CLM00126,CLM00274,0.3085,SIMILAR,"vehicle_id, city",65,0.0328,0.0,1.0,0.2359,0,0
CLM00095,CLM00283,0.3084,SIMILAR,invoice_id,33,0.2117,1.0,0.1,0.2359,0,0
CLM00052,CLM00319,0.3082,SIMILAR,"claimant_id, city",154,0.1563,0.0,0.1,1.0,0,0
CLM00100,CLM00123,0.3081,SIMILAR,"claimant_id, city",95,0.3,0.0,0.0,1.0,0,0
CLM00040,CLM00257,0.3079,SIMILAR,policy_id,58,0.7815,0.0,0.0,0.2359,0,1
CLM00290,CLM00294,0.3079,SIMILAR,policy_id,63,0.7864,0.0,0.0,0.2513,1,0
CLM00173,CLM00180,0.3077,SIMILAR,vehicle_id,36,0.2242,0.0,1.0,0.2359,0,1
CLM00170,CLM00199,0.3077,SIMILAR,invoice_id,50,0.7438,1.0,0.0,0.2513,0,0
CLM00135,CLM00287,0.3076,SIMILAR,policy_id,84,0.6829,0.0,0.1,0.2359,0,0
CLM00029,CLM00281,0.3074,SIMILAR,"claimant_id, city",77,0.2882,0.0,0.0,1.0,0,0
CLM00216,CLM00250,0.3072,SIMILAR,"claimant_id, city",130,0.141,0.0,0.1,1.0,0,0
CLM00033,CLM00201,0.3072,SIMILAR,"invoice_id, close_date_30d",9,0.019,1.0,0.0,0.2513,1,0
CLM00067,CLM00069,0.3072,SIMILAR,policy_id,182,0.6598,0.0,0.1,0.2359,0,0
CLM00284,CLM00291,0.3071,SIMILAR,"policy_id, claim_type",145,0.2185,0.0,0.0,0.2359,0,0
CLM00214,CLM00244,0.3064,SIMILAR,invoice_id,38,0.6018,1.0,0.1,0.2359,1,0
CLM00134,CLM00245,0.3064,SIMILAR,"invoice_id, city",207,0.8415,1.0,0.0,0.2205,0,1
CLM00047,CLM00289,0.3062,SIMILAR,vehicle_id,129,0.7838,0.0,1.0,0.2513,0,0
CLM00023,CLM00035,0.3062,SIMILAR,"policy_id, city",63,0.3002,0.0,0.0,0.2359,1,0
CLM00199,CLM00247,0.3061,SIMILAR,invoice_id,88,0.8372,1.0,0.1,0.2513,0,0
CLM00193,CLM00311,0.3059,SIMILAR,"claimant_id, city",83,0.2785,0.0,0.0,1.0,1,0
CLM00148,CLM00262,0.3058,SIMILAR,policy_id,81,0.8153,0.0,0.0,0.2359,0,0
CLM00154,CLM00246,0.3056,SIMILAR,vehicle_id,58,0.7225,0.0,1.0,0.2513,0,0
CLM00053,CLM00246,0.3056,SIMILAR,vehicle_id,126,0.7782,0.0,1.0,0.2513,0,0
CLM00246,CLM00283,0.3054,SIMILAR,"invoice_id, city",172,0.3512,1.0,0.1,0.2359,0,0
CLM00123,CLM00291,0.3052,SIMILAR,"invoice_id, exact_amount",90,0.9682,1.0,0.0,0.2513,0,0
CLM00011,CLM00013,0.3052,SIMILAR,vehicle_id,36,0.1902,0.0,1.0,0.2359,0,0
CLM00169,CLM00189,0.3051,SIMILAR,"claimant_id, city",142,0.2604,0.0,0.0,1.0,0,0
CLM00085,CLM00209,0.305,SIMILAR,policy_id,164,0.8031,0.0,0.0,0.2359,1,0
CLM00051,CLM00209,0.3049,SIMILAR,policy_id,59,0.7765,0.0,0.0,0.2359,0,0
CLM00142,CLM00291,0.3048,SIMILAR,"policy_id, city",85,0.2957,0.0,0.0,0.2359,1,0
CLM00053,CLM00114,0.3048,SIMILAR,"invoice_id, city",78,0.8009,1.0,0.0,0.2359,0,1
CLM00113,CLM00138,0.3048,SIMILAR,"claimant_id, city",52,0.0576,0.0,0.0,1.0,0,0
CLM00228,CLM00254,0.3046,SIMILAR,"vehicle_id, city",59,0.2679,0.0,1.0,0.2359,0,0
CLM00242,CLM00264,0.3046,SIMILAR,vehicle_id,43,0.328,0.0,1.0,0.2513,0,0
CLM00135,CLM00269,0.3046,SIMILAR,policy_id,100,0.8027,0.0,0.0,0.2359,0,0
CLM00029,CLM00108,0.3045,SIMILAR,policy_id,137,0.7981,0.0,0.0,0.2359,0,0
CLM00020,CLM00248,0.3045,SIMILAR,"policy_id, city",107,0.2571,0.0,0.0,0.2513,0,0
CLM00079,CLM00084,0.3044,SIMILAR,"claimant_id, city",85,0.2638,0.0,0.0,1.0,0,0
CLM00087,CLM00103,0.3043,SIMILAR,"policy_id, city",72,0.2649,0.0,0.0,0.2513,0,0
CLM00163,CLM00228,0.3043,SIMILAR,vehicle_id,194,0.7994,0.0,1.0,0.2359,0,0
CLM00022,CLM00181,0.3042,SIMILAR,"policy_id, claim_type",212,0.1638,0.0,0.0,0.2513,0,0
CLM00177,CLM00290,0.3041,SIMILAR,vehicle_id,116,0.7667,0.0,1.0,0.2513,0,1
CLM00092,CLM00268,0.3038,SIMILAR,"claimant_id, city",64,0.2529,0.0,0.0,1.0,0,0
CLM00128,CLM00318,0.3037,SIMILAR,policy_id,43,0.1995,0.0,0.1,0.2359,0,1
CLM00124,CLM00129,0.3034,SIMILAR,vehicle_id,197,0.4714,0.0,1.0,0.2359,0,0
CLM00223,CLM00319,0.3032,SIMILAR,"claimant_id, city",103,0.2509,0.0,0.0,1.0,0,0
CLM00241,CLM00295,0.3031,SIMILAR,policy_id,51,0.5229,0.0,0.0,0.2513,0,1
CLM00122,CLM00167,0.3027,SIMILAR,vehicle_id,87,0.7433,0.0,1.0,0.2513,0,0
CLM00100,CLM00139,0.3027,SIMILAR,vehicle_id,75,0.4746,0.0,1.0,0.2359,0,0
CLM00137,CLM00179,0.3026,SIMILAR,vehicle_id,174,0.7638,0.0,1.0,0.2359,0,0
CLM00021,CLM00196,0.3024,SIMILAR,policy_id,71,0.7672,0.0,0.0,0.2359,1,0
CLM00031,CLM00043,0.3024,SIMILAR,policy_id,48,0.281,0.0,0.1,0.2513,0,0
CLM00041,CLM00203,0.3022,SIMILAR,"invoice_id, close_date_30d",18,0.0743,1.0,0.1,0.2359,0,0
CLM00190,CLM00311,0.302,SIMILAR,"claimant_id, city",71,0.2386,0.0,0.0,1.0,0,0
CLM00038,CLM00256,0.3019,SIMILAR,policy_id,86,0.5911,0.0,0.1,0.2513,0,0
CLM00070,CLM00141,0.3017,SIMILAR,vehicle_id,72,0.4698,0.0,1.0,0.2359,1,0
CLM00175,CLM00276,0.3016,SIMILAR,policy_id,58,0.7131,0.0,0.0,0.2359,0,0
CLM00214,CLM00313,0.3014,SIMILAR,"policy_id, provider_id",198,0.4305,0.3,0.0,0.2513,1,0
CLM00028,CLM00273,0.3013,SIMILAR,vehicle_id,64,0.7557,0.0,1.0,0.2359,1,0
CLM00003,CLM00125,0.301,SIMILAR,"invoice_id, exact_amount",142,0.9581,1.0,0.0,0.2359,0,0
CLM00152,CLM00222,0.3007,SIMILAR,policy_id,34,0.1048,0.0,0.0,0.2359,0,0
CLM00198,CLM00206,0.3007,SIMILAR,"invoice_id, close_date_30d",26,0.2641,1.0,0.1,0.2359,1,0
CLM00268,CLM00280,0.3006,SIMILAR,policy_id,91,0.7437,0.0,0.0,0.2359,0,0
CLM00064,CLM00175,0.3005,SIMILAR,"claimant_id, city",178,0.2292,0.0,0.0,1.0,0,0
CLM00004,CLM00165,0.3001,SIMILAR,policy_id,47,0.4247,0.0,0.0,0.2359,0,0
CLM00098,CLM00310,0.3,SIMILAR,vehicle_id,168,0.7525,0.0,1.0,0.2359,0,0
CLM00145,CLM00259,0.2997,SIMILAR,policy_id,150,0.7445,0.0,0.0,0.2359,1,0
CLM00029,CLM00135,0.2997,SIMILAR,vehicle_id,158,0.7497,0.0,1.0,0.2359,0,0
CLM00026,CLM00158,0.2995,SIMILAR,"invoice_id, city",105,0.4782,1.0,0.0,0.2205,0,0
CLM00172,CLM00284,0.2994,SIMILAR,"invoice_id, city",141,0.5909,1.0,0.1,0.2359,0,0
CLM00142,CLM00284,0.2992,SIMILAR,policy_id,60,0.739,0.0,0.0,0.2359,1,0
CLM00081,CLM00191,0.2992,SIMILAR,policy_id,207,0.585,0.0,0.1,0.2359,0,0
CLM00158,CLM00259,0.2987,SIMILAR,"policy_id, provider_id",85,0.4342,0.3,0.0,0.2359,0,0
CLM00244,CLM00281,0.2985,SIMILAR,"claimant_id, city",79,0.2036,0.0,0.0,1.0,0,0
CLM00133,CLM00300,0.2985,SIMILAR,vehicle_id,82,0.7321,0.0,1.0,0.2359,0,0
CLM00228,CLM00232,0.2982,SIMILAR,"vehicle_id, provider_id",105,0.1194,0.3,1.0,0.2359,0,0
CLM00081,CLM00090,0.2982,SIMILAR,policy_id,222,0.7306,0.0,0.0,0.2359,0,0
CLM00160,CLM00184,0.2981,SIMILAR,"vehicle_id, claim_type",57,0.0533,0.0,1.0,0.2359,1,0
CLM00163,CLM00232,0.2979,SIMILAR,"vehicle_id, claim_type",89,0.0954,0.0,1.0,0.2513,0,0
CLM00096,CLM00305,0.2979,SIMILAR,policy_id,37,0.1566,0.0,0.0,0.2359,1,0
CLM00010,CLM00063,0.2977,SIMILAR,policy_id,135,0.7249,0.0,0.0,0.2359,1,0
CLM00050,CLM00137,0.2974,SIMILAR,vehicle_id,169,0.7264,0.0,1.0,0.2359,1,0
CLM00211,CLM00249,0.2972,SIMILAR,policy_id,175,0.5688,0.0,0.1,0.2359,0,0
CLM00232,CLM00266,0.2971,SIMILAR,vehicle_id,44,0.3181,0.0,1.0,0.2359,0,0
CLM00051,CLM00279,0.2969,SIMILAR,"invoice_id, close_amount_10pct",91,0.9213,1.0,0.0,0.2359,0,0
CLM00202,CLM00229,0.2963,SIMILAR,vehicle_id,63,0.4009,0.0,1.0,0.2359,0,0
CLM00092,CLM00253,0.2963,SIMILAR,policy_id,40,0.1754,0.0,0.0,0.2513,0,0
CLM00126,CLM00298,0.2962,SIMILAR,vehicle_id,87,0.3788,0.0,1.0,0.2513,0,0
CLM00200,CLM00227,0.2961,SIMILAR,vehicle_id,52,0.5081,0.0,1.0,0.2359,0,0
CLM00248,CLM00318,0.2961,SIMILAR,"claimant_id, city",64,0.1796,0.0,0.0,1.0,0,1
CLM00093,CLM00155,0.296,SIMILAR,policy_id,99,0.7124,0.0,0.0,0.2359,0,1
CLM00082,CLM00222,0.2959,SIMILAR,"claimant_id, city",64,0.174,0.0,0.0,1.0,0,0
CLM00233,CLM00261,0.2958,SIMILAR,"invoice_id, claim_type",70,0.2747,1.0,0.0,0.2513,0,0
CLM00110,CLM00248,0.2956,SIMILAR,"claimant_id, city",113,0.0349,0.0,0.1,1.0,0,0
CLM00048,CLM00269,0.2956,SIMILAR,"policy_id, city",93,0.2087,0.0,0.0,0.2359,1,0
CLM00115,CLM00239,0.2955,SIMILAR,"claimant_id, city",58,0.1337,0.0,0.0,1.0,1,0
CLM00106,CLM00302,0.2954,SIMILAR,policy_id,82,0.5511,0.0,0.1,0.2359,0,0
CLM00017,CLM00308,0.2954,SIMILAR,"claimant_id, city",57,0.1034,0.0,0.0,1.0,0,0
CLM00090,CLM00185,0.2952,SIMILAR,policy_id,59,0.6485,0.0,0.0,0.2513,0,1
CLM00227,CLM00271,0.2952,SIMILAR,policy_id,65,0.6901,0.0,0.0,0.2359,0,0
CLM00025,CLM00264,0.2952,SIMILAR,policy_id,107,0.6951,0.0,0.0,0.2359,0,0
CLM00106,CLM00315,0.2951,SIMILAR,vehicle_id,55,0.2736,0.0,1.0,0.2359,0,0
CLM00045,CLM00120,0.2951,SIMILAR,"vehicle_id, provider_id",96,0.1036,0.3,1.0,0.2359,0,0
CLM00139,CLM00259,0.295,SIMILAR,"invoice_id, city",107,0.366,1.0,0.0,0.2513,0,0
CLM00028,CLM00151,0.2946,SIMILAR,"invoice_id, claim_type",128,0.5679,1.0,0.0,0.2513,1,0
CLM00096,CLM00197,0.2945,SIMILAR,policy_id,104,0.6881,0.0,0.0,0.2359,1,0
CLM00051,CLM00127,0.294,SIMILAR,policy_id,67,0.6518,0.0,0.0,0.2513,0,1
CLM00046,CLM00080,0.2939,SIMILAR,invoice_id,31,0.3125,1.0,0.1,0.2359,0,1
CLM00049,CLM00077,0.2938,SIMILAR,policy_id,90,0.6558,0.0,0.0,0.2513,0,1
CLM00140,CLM00237,0.2937,SIMILAR,"claimant_id, city",164,0.1657,0.0,0.0,1.0,0,0
CLM00056,CLM00165,0.2935,SIMILAR,policy_id,115,0.5279,0.0,0.1,0.2359,0,0
CLM00065,CLM00241,0.2932,SIMILAR,"invoice_id, claim_type",133,0.404,1.0,0.1,0.2513,0,0
CLM00217,CLM00271,0.2932,SIMILAR,policy_id,128,0.6696,0.0,0.0,0.2359,0,0
CLM00308,CLM00316,0.2931,SIMILAR,policy_id,66,0.5284,0.0,0.1,0.2359,0,1
CLM00129,CLM00151,0.2926,SIMILAR,"invoice_id, claim_type",102,0.2735,1.0,0.0,0.2359,0,0
CLM00093,CLM00198,0.2925,SIMILAR,policy_id,102,0.6674,0.0,0.0,0.2359,0,1
CLM00033,CLM00319,0.2925,SIMILAR,"claimant_id, city",128,0.1394,0.0,0.0,1.0,1,0
CLM00232,CLM00272,0.2923,SIMILAR,"claimant_id, city",79,0.1329,0.0,0.0,1.0,0,0
CLM00247,CLM00253,0.2921,SIMILAR,"invoice_id, provider_id, claim_type",96,0.537,1.0,0.0,0.2513,0,0
CLM00244,CLM00261,0.2917,SIMILAR,invoice_id,40,0.3332,1.0,0.0,0.2513,0,0
CLM00071,CLM00113,0.2915,SIMILAR,"invoice_id, claim_type",72,0.1082,1.0,0.1,0.2359,0,0
CLM00253,CLM00319,0.2915,SIMILAR,"vehicle_id, provider_id",129,0.3319,0.3,1.0,0.2513,0,0
CLM00147,CLM00276,0.2914,SIMILAR,policy_id,78,0.6611,0.0,0.0,0.2359,0,0
CLM00062,CLM00213,0.2912,SIMILAR,policy_id,61,0.6544,0.0,0.0,0.2359,0,0
CLM00175,CLM00278,0.2911,SIMILAR,policy_id,73,0.6275,0.0,0.0,0.2513,0,0
CLM00238,CLM00253,0.2909,SIMILAR,vehicle_id,86,0.6158,0.0,1.0,0.2513,0,0
CLM00197,CLM00210,0.2908,SIMILAR,policy_id,75,0.4743,0.0,0.1,0.2513,0,0
CLM00080,CLM00189,0.2908,SIMILAR,"invoice_id, claim_type",173,0.2512,1.0,0.0,0.2359,1,0
CLM00034,CLM00177,0.2906,SIMILAR,vehicle_id,114,0.6891,0.0,1.0,0.2205,1,0
CLM00269,CLM00279,0.2906,SIMILAR,"invoice_id, exact_amount",124,0.9628,1.0,0.1,0.2513,0,0
CLM00137,CLM00295,0.2906,SIMILAR,vehicle_id,207,0.6633,0.0,1.0,0.2359,0,1
CLM00206,CLM00266,0.2902,SIMILAR,"claimant_id, city",102,0.1116,0.0,0.0,1.0,0,0
CLM00170,CLM00253,0.2901,SIMILAR,"invoice_id, claim_type",58,0.4772,1.0,0.0,0.2513,0,0
CLM00022,CLM00068,0.2898,SIMILAR,"claimant_id, city",135,0.1176,0.0,0.0,1.0,0,0
CLM00296,CLM00297,0.2897,SIMILAR,policy_id,84,0.4847,0.0,0.1,0.2359,0,0
CLM00149,CLM00293,0.2894,SIMILAR,policy_id,114,0.4912,0.0,0.1,0.2359,0,0
CLM00094,CLM00131,0.2889,SIMILAR,"vehicle_id, provider_id",108,0.0417,0.3,1.0,0.2359,0,0
CLM00240,CLM00306,0.2887,SIMILAR,"policy_id, city",189,0.1338,0.0,0.0,0.2359,0,0
CLM00023,CLM00127,0.2885,SIMILAR,vehicle_id,162,0.3275,0.0,1.0,0.2359,1,1
CLM00017,CLM00188,0.2885,SIMILAR,"vehicle_id, claim_type",170,0.0276,0.0,1.0,0.2359,0,0
CLM00007,CLM00126,0.2881,SIMILAR,"invoice_id, city",72,0.4794,1.0,0.1,0.2359,0,0
CLM00036,CLM00278,0.2879,SIMILAR,"policy_id, city",84,0.1012,0.0,0.0,0.2513,0,0
CLM00085,CLM00127,0.2878,SIMILAR,policy_id,172,0.6302,0.0,0.0,0.2359,1,1
CLM00035,CLM00191,0.2877,SIMILAR,vehicle_id,151,0.6294,0.0,1.0,0.2359,0,0
CLM00032,CLM00232,0.2872,SIMILAR,"vehicle_id, city",66,0.1055,0.0,1.0,0.2359,0,0
CLM00075,CLM00125,0.2871,SIMILAR,policy_id,111,0.6142,0.0,0.0,0.2359,0,0
CLM00016,CLM00121,0.2869,SIMILAR,policy_id,75,0.6117,0.0,0.0,0.2359,0,0
CLM00010,CLM00174,0.2868,SIMILAR,"invoice_id, claim_type",84,0.2111,1.0,0.0,0.2359,1,0
CLM00176,CLM00264,0.2867,SIMILAR,vehicle_id,124,0.614,0.0,1.0,0.2359,0,0
CLM00023,CLM00182,0.2866,SIMILAR,vehicle_id,183,0.5783,0.0,1.0,0.2513,1,0
CLM00032,CLM00280,0.2865,SIMILAR,"invoice_id, claim_type",155,0.5076,1.0,0.0,0.2359,0,0
CLM00105,CLM00216,0.2865,SIMILAR,policy_id,52,0.3818,0.0,0.0,0.2513,1,0
CLM00075,CLM00140,0.2863,SIMILAR,policy_id,126,0.4352,0.0,0.1,0.2513,0,0
CLM00061,CLM00301,0.2861,SIMILAR,invoice_id,103,0.6537,1.0,0.1,0.2359,0,0
CLM00094,CLM00260,0.2859,SIMILAR,policy_id,45,0.0867,0.0,0.1,0.2359,0,0
CLM00258,CLM00284,0.2859,SIMILAR,vehicle_id,85,0.6272,0.0,1.0,0.2205,0,0
CLM00115,CLM00311,0.2855,SIMILAR,"invoice_id, close_date_30d",27,0.2368,1.0,0.0,0.2513,1,0
CLM00097,CLM00205,0.2854,SIMILAR,vehicle_id,189,0.5758,0.0,1.0,0.2513,0,0
CLM00037,CLM00059,0.2852,SIMILAR,"invoice_id, close_date_30d",28,0.031,1.0,0.0,0.2205,0,0
CLM00008,CLM00160,0.2848,SIMILAR,vehicle_id,84,0.5656,0.0,1.0,0.2513,0,1
CLM00028,CLM00144,0.2848,SIMILAR,"vehicle_id, city",67,0.1008,0.0,1.0,0.2359,1,0
CLM00085,CLM00220,0.2847,SIMILAR,policy_id,105,0.5993,0.0,0.0,0.2359,1,0
CLM00014,CLM00258,0.2846,SIMILAR,policy_id,103,0.5989,0.0,0.0,0.2359,0,0
CLM00106,CLM00287,0.2846,SIMILAR,"invoice_id, close_date_30d",22,0.1524,1.0,0.0,0.2359,0,0
CLM00234,CLM00310,0.2845,SIMILAR,"claimant_id, city",73,0.0644,0.0,0.0,1.0,0,0
CLM00088,CLM00308,0.2842,SIMILAR,vehicle_id,48,0.2844,0.0,1.0,0.2359,0,0
CLM00152,CLM00318,0.2841,SIMILAR,"invoice_id, claim_type",67,0.1883,1.0,0.0,0.2359,0,1
CLM00128,CLM00192,0.2837,SIMILAR,vehicle_id,133,0.5745,0.0,1.0,0.2359,0,0
CLM00112,CLM00168,0.2835,SIMILAR,"invoice_id, exact_amount",169,0.9631,1.0,0.1,0.2205,0,0
CLM00133,CLM00216,0.2834,SIMILAR,policy_id,184,0.5814,0.0,0.0,0.2359,0,0
CLM00051,CLM00295,0.2832,SIMILAR,invoice_id,110,0.7746,1.0,0.0,0.2359,0,1
CLM00095,CLM00246,0.2831,SIMILAR,"invoice_id, provider_id",139,0.6029,1.0,0.1,0.2513,0,0
CLM00042,CLM00216,0.283,SIMILAR,"invoice_id, city",62,0.2724,1.0,0.0,0.2359,0,0
CLM00270,CLM00303,0.283,SIMILAR,policy_id,48,0.2772,0.0,0.0,0.2359,0,0
CLM00095,CLM00269,0.2827,SIMILAR,vehicle_id,63,0.5389,0.0,1.0,0.2513,0,0
CLM00253,CLM00309,0.2826,SIMILAR,"claimant_id, city",130,0.0451,0.0,0.0,1.0,0,0
CLM00048,CLM00254,0.2825,SIMILAR,policy_id,123,0.5682,0.0,0.0,0.2359,1,0
CLM00111,CLM00287,0.2824,SIMILAR,vehicle_id,114,0.5808,0.0,1.0,0.2359,1,0
CLM00096,CLM00312,0.2823,SIMILAR,policy_id,96,0.4259,0.0,0.1,0.2359,1,0
CLM00019,CLM00119,0.2821,SIMILAR,"invoice_id, close_amount_10pct",67,0.904,1.0,0.1,0.2359,1,0
CLM00009,CLM00132,0.2819,SIMILAR,invoice_id,147,0.736,1.0,0.0,0.2513,0,0
CLM00003,CLM00013,0.2816,SIMILAR,policy_id,119,0.3991,0.0,0.1,0.2359,0,0
CLM00125,CLM00309,0.2816,SIMILAR,"invoice_id, city",80,0.1232,1.0,0.1,0.2359,0,0
CLM00099,CLM00248,0.2815,SIMILAR,"claimant_id, city",78,0.0395,0.0,0.0,1.0,0,0
CLM00269,CLM00294,0.2813,SIMILAR,vehicle_id,108,0.5511,0.0,1.0,0.2359,0,0
CLM00184,CLM00294,0.2812,SIMILAR,"claimant_id, city",127,0.0311,0.0,0.0,1.0,0,0
CLM00077,CLM00220,0.281,SIMILAR,vehicle_id,76,0.5323,0.0,1.0,0.2513,1,0
CLM00098,CLM00263,0.281,SIMILAR,"claimant_id, city",137,0.0348,0.0,0.0,1.0,0,0
CLM00048,CLM00216,0.2809,SIMILAR,vehicle_id,46,0.1806,0.0,1.0,0.2513,1,0
CLM00017,CLM00084,0.2809,SIMILAR,"claimant_id, city",96,0.0289,0.0,0.0,1.0,0,0
CLM00277,CLM00298,0.2808,SIMILAR,"invoice_id, city",95,0.4055,1.0,0.1,0.2359,0,0
CLM00247,CLM00292,0.2804,SIMILAR,"vehicle_id, provider_id",113,0.2515,0.3,1.0,0.2359,0,0
CLM00087,CLM00152,0.2801,SIMILAR,vehicle_id,110,0.2534,0.0,1.0,0.2359,0,0
CLM00085,CLM00140,0.28,SIMILAR,vehicle_id,63,0.2215,0.0,1.0,0.2513,1,0
CLM00109,CLM00127,0.2798,SIMILAR,policy_id,61,0.5453,0.0,0.0,0.2359,0,1
CLM00105,CLM00293,0.2797,SIMILAR,"vehicle_id, provider_id",131,0.2534,0.3,1.0,0.2359,1,0
CLM00013,CLM00184,0.2795,SIMILAR,vehicle_id,56,0.438,0.0,1.0,0.2359,0,0
CLM00099,CLM00317,0.2793,SIMILAR,vehicle_id,57,0.44,0.0,1.0,0.2513,0,0
CLM00217,CLM00260,0.2785,SIMILAR,policy_id,163,0.3826,0.0,0.1,0.2359,0,0
CLM00099,CLM00273,0.2784,SIMILAR,policy_id,135,0.5368,0.0,0.0,0.2359,0,0
CLM00186,CLM00260,0.2784,SIMILAR,vehicle_id,84,0.5007,0.0,1.0,0.2513,0,0
CLM00032,CLM00221,0.278,SIMILAR,vehicle_id,89,0.2228,0.0,1.0,0.2359,0,1
CLM00126,CLM00279,0.2777,SIMILAR,invoice_id,159,0.5747,1.0,0.1,0.2359,0,0
CLM00209,CLM00220,0.2769,SIMILAR,policy_id,59,0.4812,0.0,0.0,0.2359,0,0
CLM00128,CLM00275,0.2769,SIMILAR,"policy_id, provider_id",63,0.0666,0.3,0.1,0.2359,0,0
CLM00194,CLM00263,0.2769,SIMILAR,"policy_id, city",114,0.0254,0.0,0.0,0.2359,0,0
CLM00145,CLM00158,0.2766,SIMILAR,policy_id,65,0.3233,0.0,0.1,0.2513,1,0
CLM00018,CLM00310,0.2764,SIMILAR,vehicle_id,126,0.5065,0.0,1.0,0.2359,1,0
CLM00028,CLM00081,0.2762,SIMILAR,policy_id,228,0.5007,0.0,0.0,0.2359,1,0
CLM00154,CLM00169,0.2759,SIMILAR,"invoice_id, exact_amount",58,0.9559,1.0,0.0,0.2359,0,0
CLM00012,CLM00071,0.2759,SIMILAR,policy_id,76,0.4975,0.0,0.0,0.2359,0,0
